,Tweets,Player,Cosine Similarity,sentiment
694,"award summary: mom - shane watson emerging payer, stylish player - rishab_ab_ab_villiersliers_ab_ab_villiersliersh pant, mvp, super striker - sunil narine purple cap - andrew tye orange cap - kane williamson, catch of the season - trent boult fairplay award - mumbai indians #ipl2018 #iplfinal #cskvsrh",Trent Boult,0.14664204934819167,0.8979
676,"award summary: mom - shane watson emerging payer, stylish player - rishab_ab_ab_villiersliers_ab_ab_villiersliersh pant, mvp, super striker - sunil narine purple cap - andrew tye orange cap - kane williamson, catch of the season - trent boult fairplay award - mumbai indians #ipl2018 #iplfinal #cskvsrh",Trent Boult,0.14664204934819167,0.8979
690,"award summary: mom - shane watson emerging payer, stylish player - rishab_ab_ab_villiersliers_ab_ab_villiersliersh pant, mvp, super striker - sunil narine purple cap - andrew tye orange cap - kane williamson, catch of the season - trent boult fairplay award - mumbai indians #ipl2018 #iplfinal #cskvsrh",Trent Boult,0.14664204934819167,0.8979
675,"award summary: mom - shane watson emerging payer, stylish player - rishab_ab_ab_villiersliers_ab_ab_villiersliersh pant, mvp, super striker - sunil narine purple cap - andrew tye orange cap - kane williamson, catch of the season - trent boult fairplay award - mumbai indians #ipl2018 #iplfinal #cskvsrh",Trent Boult,0.14664204934819167,0.8979
688,"award summary: mom - shane watson emerging payer, stylish player - rishab_ab_ab_villiersliers_ab_ab_villiersliersh pant, mvp, super striker - sunil narine purple cap - andrew tye orange cap - kane williamson, catch of the season - trent boult fairplay award - mumbai indians #ipl2018 #iplfinal #cskvsrh",Trent Boult,0.14664204934819167,0.8979
686,"award summary: mom - shane watson emerging payer, stylish player - rishab_ab_ab_villiersliers_ab_ab_villiersliersh pant, mvp, super striker - sunil narine purple cap - andrew tye orange cap - kane williamson, catch of the season - trent boult fairplay award - mumbai indians #ipl2018 #iplfinal #cskvsrh",Trent Boult,0.14664204934819167,0.8979
691,"award summary: mom - shane watson emerging player, stylish player - rishab_ab_ab_villiersliers_ab_ab_villiersliersh pant, super striker - sunil narine purple cap - andrew tye orange cap - kane williamson, catch of the season - trent boult fairplay award - mumbai indians #ipl2018 #iplfinal #cskvsrh",Trent Boult,0.1482407272798041,0.8979
18,"award summary: mom - shane watson emerging payer, stylish player - rishab_ab_ab_villiersliers_ab_ab_villiersliersh pant, mvp, super striker - sunil narine purple cap - andrew tye orange cap - kane williamson, catch of the season - trent boult fairplay award - mumbai indians #ipl2018 #iplfinal #cskvsrh",Sunil Narine,0.14664204934819167,0.8979
665,"award summary: mom - shane watson emerging payer, stylish player - rishab_ab_ab_villiersliers_ab_ab_villiersliersh pant, mvp, super striker - sunil narine purple cap - andrew tye orange cap - kane williamson, catch of the season - trent boult fairplay award - mumbai indians #ipl2018 #iplfinal #cskvsrh",Trent Boult,0.14664204934819167,0.8979
684,award summary: emerging player and stylish player - rishab_ab_ab_villiersliers_ab_ab_villiersliersh pant (dd) most valuab_ab_ab_villiersliers_ab_ab_villiersliersle player and super striker - sunil narine (kkr) purple cap - andrew tye (kxip) orange cap - kane williamson (srh) catch of the season - trent boult (dd) fairplay award - mumbai indians #ipl2018 pic.twitter.com/nm2a6t3lik,Trent Boult,0.08571654658085585,0.8979
375,congratulations team csk for winning ipl2018 you guys dekane_williamsonve this trophy and mahi magic is evergreen and well played srh@chennaiipl @msdhoni @imraina @shanerwatson33 @rayuduambati @imravindra_jadeja @sdhawan25 @notnossy,Shikhar Dhawan,0.0017591355554383782,0.8957
2583,karn sharma why csk picked him and why is he picked to play the finals? 2016 (srh) winners 2017 (mi) winners 2018 (csk) winners #cskvsrh #srhvcsk #csk #srh #ipl #iplfinal2018 #ipl2018 @harbhajan_singh_anureet_yuvraj_singh @chennaiipl @cinemapayyan @lmkmoviemaniac @imraina,Karn Sharma,0.0014250623110727894,0.8934
3106,congratulations for win ipl2018 all my favorite team csk,Kedar Jadhav,0.003570250017999961,0.8934
1367,#kxip did not have a good stint with the bat except karun nair but their bowling unit did a fantastic job at the start. sadly ms dhoni & chennai super kings were just having a better day #ddvmi ê ê #cskvkxip #yellove #livepunjab_ab_ab_villiersliers_ab_ab_villiersliersiplaypunjab_ab_ab_villiersliers_ab_ab_villiersliersi ê ê #vivoipl #ipl2018 #bestvsbest,Karun Nair,0.06815534650905801,0.8933
2204,"virat kohli: ranbir kapoor would be perfect for my biopic ab de villiers picked leonardo dicaprio, while brendon mccullum chose tom hardy to play their roles in respective biopics. #ipl2018 #vivoipl2018 #bcci #rcb @imvviratvirat_kohlii @abdevilliers17 @bazbrendon_mccullum @rcbtweets pic.twitter.com/ojadgcpnhb",Brendon McCullum,0.0013119695721109435,0.891
650,#ipl2018 awards û¢ super striker&valuab_ab_ab_villiersliers_ab_ab_villiersliersle player- sunilnarine (kkr) û¢ orange cap (735 runs)- kanewilliamson (srh) û¢ purple cap (24 wkts)- andrewtye (kxip) û¢ emerging&stylish player- rishab_ab_ab_villiersliers_ab_ab_villiersliershpant (dd) û¢ perfect catch- trentboult (dd),Trent Boult,0.0017364957831781489,0.891
21,awards galore most valuab_ab_ab_villiersliers_ab_ab_villiersliersle player super striker congrats sunil narine #ipl2018 #korbolorbojeetbo,Sunil Narine,0.08791319271590839,0.8901
1688,"cricket needs some rules change so as to help bowlers bowl with freedom. srh had 35 runs to win in 12 bowls and tim southee , one of the best bowlers of the world was scared as shit to bowl straight to the wickets. that's not the cricket i grew up watching. #ipl2018 #rcbvsrh",Tim Southee,0.0012055346691653222,0.8901
215,"finally, we #csk conquered the game #ipl2018 . to enjoy this proud moment click this http:// bit.ly/2xpyhcq to celebrate with raaga. #whistlepodu #csk #dhoni #bravo #ambati_ambati_rayuduyuduati_ambati_rayudui_ambati_rayudu #ambati_rayudu #raina #shanerwatson #ipl2018 #ipl2018champions #yellove #poduwhistlepodu @cskiplteam @chennaiipl pic.twitter.com/vyy93oqund",Ambati Rayudu,0.01806317679753033,0.8891
708,@msdhoni is not only the best #cricket #captain but also a great #dad his #trophy is his precious #daughter this #video is the most #beautiful thing i've seen today #dhoni #ipl2018 #champions #csk #captaincool #mahendrasinghdhoni pic.twitter.com/oh35yvvi6l,MS Dhoni,0.017302365952190868,0.8889
2553,"so if you want to win @ipl have dinesh_dinesh_dinesh_dinesh_karthikkikhikn ankit_sharbhajan_singhma in your team. three years with 3 different teams and all of them @sunrikane_williamsons @mipaltan @chennaiipl won the ipl trophy in 2016,2017& 2018 respectively. #ipl2018 #iplfinal",Karn Sharma,0.0017493817391410775,0.8876
2721,"before #ipl2018 began, @kkriders had not retained @gautamgambati_ambati_rayuduyuduhir and all experts believed that @robin_uthappa will be the new skipper. but @dineshkarthik was chosen to lead & he led beautifully. so, @iamsrk & co. were spot on in that selection. kudos, #kkr for that.",Gautam Gambhir,0.001299680187797123,0.8876
3104,#ipl2018 #csk #whistlepodu #champ18ns congrats & thanks (8/10) we missed you very much @jadhavkedar - you gave us a winning way with pain and it pained to see you away when we won. thanks to senior batting pro @mvj888 & junior batting pro @dhruvshorey for being our assurance,Kedar Jadhav,0.001131974470078438,0.886
781,welldone csk lift the cup third tim_tim_southeee nd congratulations to ms dhoni & suresh raina are two world best players :-) #ipl2018 https://www. facebook.com/permalink.php? story_fbid=1985173788413397&id=100007623842830 û_,Suresh Raina,0.03784309914627299,0.886
1588,heartiest congratulations to @harbhajan_singh_anureet_yuvraj_singh & his team @chennaiipl for winning #ipl2018 ...always proud of you bhaju pic.twitter.com/gohcxihcgb,Harbhajan Singh,0.0021913568939678804,0.886
2798,#ipl2018 special tweet yuvraj_yuvraj_singhj_yuvraj_singh singh ji i love u yuvraj_yuvraj_singhj_yuvraj_singh paajii tuci great ho jo log aapke sath aisa dinesh_dinesh_dinesh_dinesh_karthikkikhik ajinkya_rahane hai vo kab_ab_ab_villiersliers_ab_ab_villiersliershi bhi kamyab_ab_ab_villiersliers_ab_ab_villiersliers nai ho sakte aapke begar ek bhi match nai jeet sake i miss u yuvraj_yuvraj_singhj_yuvraj_singh paajii dum hai to jeet ke dikaho kingsxipunjab_ab_ab_villiersliers_ab_ab_villiersliers yuvraj_yuvraj_singhj_yuvraj_singh ke bina,Yuvraj Singh,0.0007785978501806376,0.886
2555,"finally got the one lucky charbhajan_singhm for #csk "" dinesh_dinesh_dinesh_dinesh_karthikkikhikn ankit_sharbhajan_singhma "" . he played for #srh in 2015 (won ipl),played for #mumbaiindians in 2016 (won ipl), played for #csk won the #ipl2018 . #whistlepodu #cskvsrh #thaladhoni @chennaiipl",Karn Sharma,0.0015102337575117234,0.8834
3110,"i'm so glad that @bhogleharbhajan_singhsha brought this up on #cricbuzzlive today at post-match show that it was @imzaheer who said why is fine leg up in the circle? @jadhavkedar is injured. he will definitely play a shot over fine-leg for 4/6 in the 1st match of #ipl2018 i.e, #cskvmi to win",Kedar Jadhav,0.0012179333444364037,0.8832
175,our best playing xi for this @ipl #ipl2018 till league stage :- kl rahul jos butler (wk) rayudu williamson (c) pant krunal pandya hardik pandya rashid khan jasprit bumrah umesh suryavinay_kumar_umesh_umesh_yadavavid_david_miller andrew tye quote this & comment your's. the best one's will be retweeted by us. #iplfinal2018,Hardik Pandya,0.20315476539973837,0.8807
1992,"#perfectfan #ipl2018 #vivoipl2018 great start by rcb , sure they will win this match @rcbtweets @imvviratvirat_kohlii @vivo_india , parthiv_patel axar_patel out , viratvirat_kohlii is there to show his strent_trent_boultgth today",Parthiv Patel,0.0018475987335444927,0.8807
607,our best playing xi for this @ipl #ipl2018 till league stage :- kl rahul jos butler (wk) rayudu williamson (c) pant krunal pandya hardik pandya rashid khan jasprit bumrah umesh suryavinay_kumar_umesh_umesh_yadavavid_david_miller andrew tye quote this & comment your's. the best one's will be retweeted by us. #iplfinal2018,Jasprit Bumrah,0.20315476539973837,0.8807
1998,"#vivoipl #vivoperfectfan #perfectfan #ipl2018 #vivoipl2018 great start by rcb , sure they will win this match @rcbtweets @imvviratvirat_kohlii @vivo_india , parthiv_patel axar_patel out , viratvirat_kohlii is there to show his strent_trent_boultgth today",Parthiv Patel,0.0017628744937280573,0.8807
652,this catch got the best catch award in @ipl trent boult daring catch to dismiss virat kohli. match#19 #ipl2018 https:// twitter.com/allthatcricket /status/987911844546469888 û_,Trent Boult,0.0019432819413228595,0.8807
570,this catch got the best catch award in @ipl trent boult daring catch to dismiss virat kohli . match#19 #ipl2018 https:// twitter.com/allthatcricket /status/987911844546469888 û_,Virat Kohli,0.0019432819413228595,0.8807
2608,"happy with the inclusion of shahbaz nadeem . but, what ab_ab_ab_villiersliers_ab_ab_villiersliersout ishan kishan? he has had a splendid run in domestic as well as #ipl2018 . https:// twitter.com/bcci/status/99 3831452969062405 û_",Shahbaz Nadeem,0.0016986217211564668,0.8807
477,our best playing xi for this @ipl #ipl2018 till league stage :- kl rahul jos butler (wk) rayudu williamson (c) pant krunal pandya hardik pandya rashid khan jasprit bumrah umesh suryavinay_kumar_umesh_umesh_yadavavid_david_miller andrew tye quote this & comment your's. the best one's will be retweeted by us. #iplfinal2018,Umesh Yadav,0.20315476539973837,0.8807
1368,@starsportsindia ha ha.. today another calculated innings for different reasons m.o.m - lungi stylish player - karun nair super striker award - chaharbhajan_singh ?? #cskvkxip #ipl2018,Karun Nair,0.0018271385000151084,0.8796
1484,#ipl2018 this year mukesh ravindra_jadeja got us fair play award with his money power. hope in next session he get us ipl trophy with his money power. - rohit sharbhajan_singhma (ml captain) pic.twitter.com/4idhd2z956,Rohit Sharma,0.0013803664667421034,0.8779
138,spendinesh_dinesh_dinesh_dinesh_dinesh_dinesh_karthikkikhikthikh_dinesh_dinesh_dinesh_dinesh_dinesh_karthikkikhikthikg big = success? is there a better t20 bowler than rashid khan? how good was kane williamson as a batsman and a captain? talking points of #ipl2018 : https:// scroll.in/field/a/880571 pic.twitter.com/szh4aeujdm,Kane Williamson,0.05209803536267664,0.8762
2657,lets hope more balls go to deepak hooda . :p keep calm and #whistlepodu for our team to win. #ipl2018 #iplfinal #yellovefinals #ipl2018final #yellove,Deepak Hooda,0.0020794507320235035,0.875
395,why did @imravindra_jadeja celebrate @sdhawan25 's wicket and not celebrate @imvviratvirat_kohlii ' s wicket. guess being the captain does have its benefits #ipl2018final #ipl2018,Shikhar Dhawan,0.0017996152071466385,0.875
2151,"the quality of indian seamers is superb at present. every team has one or two young paceman charbhajan_singhging in. shivam mavi, avesh khan, ankit rajpoot, deepak chaharbhajan_singh, prasidh krishna, siddarth kaul, barinder sran and mohammed siraj have all done well itûªs amazing to see. #ipl #ipl2018",Barinder Sran,0.013727426596416105,0.875
45,"3 best players of #ipl2018 , acc to me :- 1) rashid khan (bowler) 2) risab_ab_ab_villiersliers_ab_ab_villiersliersh pant (batter) 3) sunil narine (allrounder) spl. mentions - williamson, karthik n rahul all of them entertained us superbly in last 2 months. thank you #ipl . see you next year!!",Sunil Narine,0.10796629895448896,0.8745
1868,"gambati_ambati_rayuduyuduhir fan, kkr fan mi fan and some rcb fan :- srh dekane_williamsonve karti hai.. hum srh ko support krenge. ""sach to hume bhi pta hai bhai"" #ipl2018",Mohit Sharma,0.0011815531471625498,0.872
2560,one interesting trivia. karn sharbhajan_singhma played for srh in 2016...played for mi in 2017 & plays for csk in 2018. all 3 teams are winner of their season. #ipl2018,Karn Sharma,0.0018455431629288976,0.872
1927,"#kxip 's batting line is crumbling. their last hopes lie in karun nair & axar harshal_patel . by the looks of it, #rr is enjoying this and their chance to qualify seem brighter than before. #cskvkxip #livepunjab_ab_ab_villiersliers_ab_ab_villiersliersiplaypunjab_ab_ab_villiersliers_ab_ab_villiersliersi #vivoipl #ipl2018 #perfectfan #bestvsbest #yellove #whistlepodu",Axar Patel,0.0342118814475709,0.8689
428,thanks to all knights :-) thanks thala :-* #ipl2018 pic.twitter.com/8lpiafv74f,Dinesh Karthik,0.002532129187148694,0.8689
2712,"loving this fangirl moment with the legend ricky ponting honoured to be a part of this year's @ipl as the host for the @delhidaredeab_villierss party and sharbhajan_singhing the stage with the team mentored by gautam gambati_ambati_rayuduyuduhir , captained by shreyas iyer & coached by ricky ponting #ipl2018 #cricket pic.twitter.com/umrfzi36s8",Gautam Gambhir,0.0011744931597953217,0.8689
